Object Unique ID,Level,File name,File use,Type of Resource,Language,Title,Title,Subtitle,Translation,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Begin date,Begin date,Date:creation,Date:creation,End date,End date,File name 2,File use 2,Identifier:filename,Identifier:filename,Note:local attribution,Note:note,Note:note,Note:note,Note:note,Note:publication,Note:publication,Note:series,Note:series,Subject:topic
http://library.ucsd.edu/ark:/20775/bb37895203,Object,20775-bb37895203-0-1.pdf,document-service,text,,Daily Guardian,,,,UCSD Guardian,The Guardian,Triton Times,Guardian,,,,,,,,,,,,,10/26/1979,,26-Oct-79,,10/26/1979,,20775-bb37895203-0-2.tgz,document-source,VOLUME38_ISSUE26_FRIDAYOCTOBER26_1979.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 38, Issue 26",,
http://library.ucsd.edu/ark:/20775/bb0751955j,Object,20775-bb0751955j-0-1.pdf,document-service,text,,UCSD Guardian,,,,Triton Times,Daily Guardian,The Guardian,Guardian,,,,,,,,,,,,,2/19/1998,,19-Feb-98,,2/19/1998,,20775-bb0751955j-0-2.tgz,document-source,VOLUME93_ISSUE14_THURSDAYFEBRUARY19_1998.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 93, Issue 14",,
http://library.ucsd.edu/ark:/20775/bb33799602,Object,20775-bb33799602-0-1.pdf,document-service,text,,Triton Times,,,,Guardian,The Guardian,UCSD Guardian,Daily Guardian,,,,,,,,,,,,,11/26/1975,,26-Nov-75,,11/26/1975,,20775-bb33799602-0-2.tgz,document-source,VOLUME26_ISSUE29_WEDNESDAYNOVEMBER26_1975.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 26, Issue 29",,
http://library.ucsd.edu/ark:/20775/bb38920368,Object,20775-bb38920368-0-1.pdf,document-service,text,,UCSD Guardian,,,,Triton Times,Guardian,Daily Guardian,The Guardian,,,,,,,,,,,,,2/11/2010,,11-Feb-10,,2/11/2010,,,,02_11_10.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 42, Issue 32",,
http://library.ucsd.edu/ark:/20775/bb1912373p,Object,20775-bb1912373p-0-1.pdf,document-service,text,,UCSD Guardian,,,,Triton Times,Guardian,Daily Guardian,The Guardian,,,,,,,,,,,,,2/16/1984,,16-Feb-84,,2/16/1984,,20775-bb1912373p-0-2.tgz,document-source,VOLUME51_ISSUE12_FEBRUARY16_1984.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 51, Issue 12",,
http://library.ucsd.edu/ark:/20775/bb5461889h,Object,20775-bb5461889h-0-1.pdf,document-service,text,,UCSD Guardian,,,,The Guardian,Guardian,Daily Guardian,Triton Times,,,,,,,,,,,,,11/14/1990,,14-Nov-90,,11/14/1990,,20775-bb5461889h-0-2.tgz,document-source,VOLUME71_ISSUE22_WEDNESDAYNOVEMBER14_1990.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 71, Issue 22",,
http://library.ucsd.edu/ark:/20775/bb71683934,Object,20775-bb71683934-0-1.pdf,document-service,text,,Triton Times,,,,Guardian,The Guardian,UCSD Guardian,Daily Guardian,,,,,,,,,,,,,10/24/1972,,24-Oct-72,,10/24/1972,,20775-bb71683934-0-2.tgz,document-source,VOLUME17_ISSUE9_TUESDAYOCTOBER24_1972.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 17, Issue 9",,
http://library.ucsd.edu/ark:/20775/bb6383405b,Object,20775-bb6383405b-0-1.pdf,document-service,text,,UCSD Guardian,,,,Daily Guardian,Triton Times,The Guardian,Guardian,,,,,,,,,,,,,11/3/2003,,3-Nov-03,,11/3/2003,,20775-bb6383405b-0-2.tgz,document-source,VOLUME110_ISSUE11_MONDAYNOVEMBER3_2003.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 110, Issue 11",,
http://library.ucsd.edu/ark:/20775/bb6485789s,Object,20775-bb6485789s-0-1.pdf,document-service,text,,UCSD Guardian,,,,Daily Guardian,Triton Times,The Guardian,Guardian,,,,,,,,,,,,,1/30/1984,,30-Jan-84,,1/30/1984,,20775-bb6485789s-0-2.tgz,document-source,VOLUME51_ISSUE7_MONDAYJANUARY30_1984.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 51, Issue 7",,
http://library.ucsd.edu/ark:/20775/bb5666796r,Object,20775-bb5666796r-0-1.pdf,document-service,text,,UCSD Guardian,,,,Triton Times,Guardian,Daily Guardian,The Guardian,,,,,,,,,,,,,1/22/2009,,22-Jan-09,,1/22/2009,,,,01_22_09.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,,,
http://library.ucsd.edu/ark:/20775/bb78856100,Object,2014-01-23.pdf,document-service,text,eng - English,UCSD Guardian,,,,Triton Times,Guardian,Daily Guardian,The Guardian,,,,,,,,,,,,,1/23/2014,,23-Jan-14,,1/23/2014,,,,2014-01-22.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 -November 26, 1980); The Guardian (January 5, 1981 -June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 47, Issue 26",,Newspaper
http://library.ucsd.edu/ark:/20775/bb9932920n,Object,20775-bb9932920n-0-1.pdf,document-service,text,,Triton Times,Triton Times,,,Daily Guardian,The Guardian,Guardian,UCSD Guardian,Daily Guardian,The Guardian,Guardian,UCSD Guardian,,,,,,,,,9/27/1974,9/27/1974,27-Sep-74,27-Sep-74,9/27/1974,9/27/1974,20775-bb9932920n-0-2.tgz,document-source,VOLUME23_ISSUE3_FRIDAYSEPTEMBER27_1974.pdf,VOLUME23_ISSUE3_FRIDAYSEPTEMBER27_1974.pdf,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,"La Jolla, CA","La Jolla, CA","Volume 23, Issue 3","Volume 23, Issue 3",
http://library.ucsd.edu/ark:/20775/bb7816858q,Object,20775-bb7816858q-0-1.pdf,document-service,text,,UCSD Guardian,,,,Daily Guardian,Triton Times,The Guardian,Guardian,,,,,,,,,,,,,3/7/1985,,7-Mar-85,,3/7/1985,,20775-bb7816858q-0-2.tgz,document-source,VOLUME54_ISSUE18_THURSDAYMARCH7_1985.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 54, Issue 18",,
http://library.ucsd.edu/ark:/20775/bb9113801n,Object,20775-bb9113801n-0-1.pdf,document-service,text,,Triton Times,,,,Daily Guardian,The Guardian,Guardian,UCSD Guardian,,,,,,,,,,,,,2/15/1972,,15-Feb-72,,2/15/1972,,20775-bb9113801n-0-2.tgz,document-source,VOLUME15_ISSUE13_TUESDAYFEBRUARY15_1972.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 15, Issue 13",,
http://library.ucsd.edu/ark:/20775/bb0137613w,Object,20775-bb0137613w-0-1.pdf,document-service,text,,Triton Times,,,,Daily Guardian,UCSD Guardian,Guardian,The Guardian,,,,,,,,,,,,,4/4/1972,,4-Apr-72,,4/4/1972,,20775-bb0137613w-0-2.tgz,document-source,VOLUME16_ISSUE3_TUESDAYAPRIL4_1972.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 16, Issue 3",,
http://library.ucsd.edu/ark:/20775/bb6144486x,Object,20775-bb6144486x-0-1.pdf,document-service,text,,Triton Times,,,,UCSD Guardian,Guardian,Daily Guardian,The Guardian,,,,,,,,,,,,,3/1/1978,,1-Mar-78,,3/1/1978,,20775-bb6144486x-0-2.tgz,document-source,VOLUME33_ISSUE22_WEDNESDAYMARCH1_1978.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 33, Issue 22",,
http://library.ucsd.edu/ark:/20775/bb35847427,Object,20775-bb35847427-0-1.pdf,document-service,text,,UCSD Guardian,,,,The Guardian,Daily Guardian,Guardian,Triton Times,,,,,,,,,,,,,2/26/1987,,26-Feb-87,,2/26/1987,,,,VOLUME58_ISSUE36_THURSDAYFEBRUARY26_1987.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 58, Issue 36",,
http://library.ucsd.edu/ark:/20775/bb4472126d,Object,20775-bb4472126d-0-1.pdf,document-service,text,,UCSD Guardian,,,,Triton Times,Daily Guardian,Guardian,The Guardian,,,,,,,,,,,,,5/13/1999,,13-May-99,,5/13/1999,,20775-bb4472126d-0-2.tgz,document-source,VOLUME97_ISSUE14_THURSDAYMAY13_1999.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 97, Issue 14",,
http://library.ucsd.edu/ark:/20775/bb3789521m,Object,20775-bb3789521m-0-1.pdf,document-service,text,,Triton Times,,,,The Guardian,Guardian,UCSD Guardian,Daily Guardian,,,,,,,,,,,,,9/29/1976,,29-Sep-76,,9/29/1976,,20775-bb3789521m-0-2.tgz,document-source,VOLUME29_ISSUE3_WEDNESDAYSEPTEMBER29_1976.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 29, Issue 3",,
http://library.ucsd.edu/ark:/20775/bb2219542d,Object,20775-bb2219542d-0-1.pdf,document-service,text,,Daily Guardian,,,,Triton Times,Guardian,UCSD Guardian,The Guardian,,,,,,,,,,,,,1/17/1980,,17-Jan-80,,1/17/1980,,20775-bb2219542d-0-2.tgz,document-source,VOLUME39_ISSUE9_THURSDAYJANUARY17_1980.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 39, Issue 9",,
http://library.ucsd.edu/ark:/20775/bb80216402,Object,20775-bb80216402-0-1.pdf,document-service,text,,Triton Times,,,,The Guardian,UCSD Guardian,Guardian,Daily Guardian,,,,,,,,,,,,,11/7/1972,,7-Nov-72,,11/7/1972,,20775-bb80216402-0-2.tgz,document-source,VOLUME17_ISSUE13_TUESDAYNOVEMBER7_1972.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 17, Issue 13",,
http://library.ucsd.edu/ark:/20775/bb3141049k,Object,20775-bb3141049k-0-1.pdf,document-service,text,,Triton Times,,,,Daily Guardian,Guardian,The Guardian,UCSD Guardian,,,,,,,,,,,,,5/6/1970,,6-May-70,,5/6/1970,,20775-bb3141049k-0-2.tgz,document-source,VOLUME10_ISSUE10a_MAY6_1970.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 10, Issue 10",,
http://library.ucsd.edu/ark:/20775/bb4881845b,Object,20775-bb4881845b-0-1.pdf,document-service,text,,UCSD Guardian,,,,UCSD Guardian,Triton Times,Guardian,Daily Guardian,The Guardian,,,,,,,,,,,,4/26/2012,,26-Apr-12,,4/26/2012,,,,2012-04-26.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 45, Issue 48",,
